                                                                                                                                                                                                                                                                                           10 May 2023 21:00:51
Civil Air Patrol Use Only
AreaTarget-Russia-To-Satellite-KinoSat_110301, Satellite-KinoSat_110302, Satellite-KinoSat_110303, Satellite-KinoSat_110304, Satellite-KinoSat_110305, Satellite-KinoSat_110306, Satellite-KinoSat_110307, Satellite-KinoSat_110308, Satellite-KinoSat_110309, Satellite-KinoSat_110310:  Access Summary Report


Russia-To-KinoSat_110301
------------------------
                  Access        Start Time (UTCG)           Stop Time (UTCG)        Duration (sec)
                      33     2 Jun 2027 22:48:50.242     2 Jun 2027 22:52:44.905           234.663
                      34     3 Jun 2027 00:11:48.880     3 Jun 2027 00:14:50.929           182.049
                      35     3 Jun 2027 01:48:17.805     3 Jun 2027 01:51:48.545           210.739
                      36     3 Jun 2027 03:23:23.597     3 Jun 2027 03:30:09.996           406.399
                      37     3 Jun 2027 04:59:45.749     3 Jun 2027 05:06:04.829           379.080
                      38     3 Jun 2027 06:37:13.540     3 Jun 2027 06:41:41.731           268.191
                      39     3 Jun 2027 08:13:20.355     3 Jun 2027 08:17:34.122           253.766
                      40     3 Jun 2027 14:55:52.690     3 Jun 2027 14:58:57.864           185.174
                      41     3 Jun 2027 16:31:48.178     3 Jun 2027 16:37:40.605           352.428
                      42     3 Jun 2027 18:08:30.792     3 Jun 2027 18:14:41.539           370.747
                      43     3 Jun 2027 19:44:01.195     3 Jun 2027 19:51:06.029           424.835
                      44     3 Jun 2027 21:22:09.566     3 Jun 2027 21:23:06.736            57.170
                      45     3 Jun 2027 21:23:16.889     3 Jun 2027 21:28:17.901           301.013
                      46     3 Jun 2027 23:00:25.959     3 Jun 2027 23:01:01.692            35.734
                      47     3 Jun 2027 23:01:14.592     3 Jun 2027 23:04:04.950           170.358
                      48     4 Jun 2027 00:23:52.597     4 Jun 2027 00:27:00.408           187.811
                      49     4 Jun 2027 02:00:21.679     4 Jun 2027 02:03:46.465           204.785
                      50     4 Jun 2027 03:35:32.205     4 Jun 2027 03:42:08.675           396.470
                      51     4 Jun 2027 05:11:30.694     4 Jun 2027 05:17:37.620           366.926
                      52     4 Jun 2027 05:17:46.957     4 Jun 2027 05:17:52.017             5.060
                      53     4 Jun 2027 06:49:20.008     4 Jun 2027 06:53:50.986           270.978
                      54     4 Jun 2027 08:25:21.889     4 Jun 2027 08:29:32.938           251.050
                      55     4 Jun 2027 08:29:37.026     4 Jun 2027 08:30:23.292            46.266
                      56     4 Jun 2027 13:32:50.405     4 Jun 2027 13:33:18.060            27.654
                      57     4 Jun 2027 15:08:00.724     4 Jun 2027 15:10:57.210           176.486
                      58     4 Jun 2027 16:43:52.541     4 Jun 2027 16:49:27.164           334.622
                      59     4 Jun 2027 18:20:28.073     4 Jun 2027 18:26:40.385           372.312
                      60     4 Jun 2027 19:55:58.337     4 Jun 2027 20:02:53.968           415.630
                      61     4 Jun 2027 21:35:15.584     4 Jun 2027 21:40:29.543           313.959
                      62     4 Jun 2027 21:41:32.774     4 Jun 2027 21:43:06.172            93.398
                      63     4 Jun 2027 23:01:30.004     4 Jun 2027 23:01:50.802            20.798
                      64     4 Jun 2027 23:12:22.088     4 Jun 2027 23:15:58.517           216.429
                      65     5 Jun 2027 00:35:44.099     5 Jun 2027 00:39:04.525           200.426
                      66     5 Jun 2027 02:12:05.936     5 Jun 2027 02:16:19.598           253.662
                      67     5 Jun 2027 03:46:55.217     5 Jun 2027 03:54:19.336           444.119
                      68     5 Jun 2027 05:23:32.886     5 Jun 2027 05:29:56.334           383.448
                      69     5 Jun 2027 07:01:50.772     5 Jun 2027 07:05:45.076           234.303
                      70     5 Jun 2027 08:35:09.937     5 Jun 2027 08:36:37.725            87.788
                      71     5 Jun 2027 08:37:09.891     5 Jun 2027 08:41:23.221           253.330
                      72     5 Jun 2027 08:41:43.205     5 Jun 2027 08:42:47.757            64.553
                      73     5 Jun 2027 13:43:37.510     5 Jun 2027 13:45:41.014           123.504
                      74     5 Jun 2027 15:19:47.561     5 Jun 2027 15:23:07.843           200.282
                      75     5 Jun 2027 16:56:22.851     5 Jun 2027 17:02:32.317           369.466
                      76     5 Jun 2027 18:32:33.819     5 Jun 2027 18:39:22.028           408.210
                      77     5 Jun 2027 20:08:38.818     5 Jun 2027 20:15:04.803           385.985
                      78     5 Jun 2027 21:47:20.621     5 Jun 2027 21:55:00.206           459.585
                      79     5 Jun 2027 23:12:46.194     5 Jun 2027 23:14:06.345            80.151
                      80     5 Jun 2027 23:24:19.720     5 Jun 2027 23:25:58.526            98.805
                      81     6 Jun 2027 00:46:58.523     6 Jun 2027 00:47:56.162            57.640
                      82     6 Jun 2027 00:48:34.244     6 Jun 2027 00:51:39.186           184.942
                      83     6 Jun 2027 02:22:10.443     6 Jun 2027 02:23:19.258            68.815
                      84     6 Jun 2027 02:23:49.333     6 Jun 2027 02:28:39.311           289.977
                      85     6 Jun 2027 03:58:51.050     6 Jun 2027 04:06:19.577           448.527
                      86     6 Jun 2027 05:35:53.766     6 Jun 2027 05:41:44.553           350.787
                      87     6 Jun 2027 05:41:47.850     6 Jun 2027 05:42:03.309            15.459
                      88     6 Jun 2027 07:13:47.855     6 Jun 2027 07:17:47.386           239.531
                      89     6 Jun 2027 08:47:02.047     6 Jun 2027 08:53:23.028           380.981
                      90     6 Jun 2027 08:53:39.548     6 Jun 2027 08:54:54.273            74.725
                      91     6 Jun 2027 13:55:32.252     6 Jun 2027 13:58:14.444           162.192
                      92     6 Jun 2027 15:31:52.031     6 Jun 2027 15:35:16.173           204.142
                      93     6 Jun 2027 15:37:43.901     6 Jun 2027 15:38:24.352            40.451
                      94     6 Jun 2027 17:08:28.304     6 Jun 2027 17:14:40.520           372.215
                      95     6 Jun 2027 18:44:41.601     6 Jun 2027 18:51:16.963           395.362
                      96     6 Jun 2027 20:20:44.366     6 Jun 2027 20:26:52.287           367.920
                      97     6 Jun 2027 21:59:49.279     6 Jun 2027 22:06:55.691           426.412
                      98     6 Jun 2027 23:24:05.251     6 Jun 2027 23:26:16.881           131.630
                      99     6 Jun 2027 23:36:18.869     6 Jun 2027 23:37:19.116            60.247
                     100     7 Jun 2027 00:58:34.051     7 Jun 2027 00:59:40.500            66.449
                     101     7 Jun 2027 01:00:29.330     7 Jun 2027 01:03:53.611           204.281
                     102     7 Jun 2027 02:33:26.916     7 Jun 2027 02:35:33.269           126.353
                     103     7 Jun 2027 02:35:37.241     7 Jun 2027 02:40:58.483           321.242
                     104     7 Jun 2027 02:41:29.441     7 Jun 2027 02:41:59.105            29.664
                     105     7 Jun 2027 04:11:01.314     7 Jun 2027 04:18:23.114           441.800
                     106     7 Jun 2027 05:47:44.083     7 Jun 2027 05:53:57.609           373.527
                     107     7 Jun 2027 05:54:01.891     7 Jun 2027 05:54:22.865            20.974
                     108     7 Jun 2027 07:25:47.877     7 Jun 2027 07:29:57.137           249.260
                     109     7 Jun 2027 08:59:29.928     7 Jun 2027 09:06:24.547           414.620
                     110     7 Jun 2027 14:07:32.539     7 Jun 2027 14:10:25.859           173.320
                     111     7 Jun 2027 15:44:04.399     7 Jun 2027 15:47:37.599           213.200
                     112     7 Jun 2027 15:48:47.894     7 Jun 2027 15:51:47.601           179.708
                     113     7 Jun 2027 17:20:38.513     7 Jun 2027 17:26:55.634           377.121
                     114     7 Jun 2027 18:56:10.475     7 Jun 2027 18:56:50.410            39.935
                     115     7 Jun 2027 18:56:56.612     7 Jun 2027 19:03:46.359           409.747
                     116     7 Jun 2027 20:33:04.191     7 Jun 2027 20:33:30.940            26.749
                     117     7 Jun 2027 20:33:37.930     7 Jun 2027 20:34:09.730            31.799
                     118     7 Jun 2027 20:34:13.887     7 Jun 2027 20:35:06.967            53.080
                     119     7 Jun 2027 20:35:09.470     7 Jun 2027 20:39:06.648           237.178
                     120     7 Jun 2027 22:11:52.461     7 Jun 2027 22:18:47.528           415.067
                     121     7 Jun 2027 23:36:11.115     7 Jun 2027 23:38:05.044           113.930
                     122     7 Jun 2027 23:48:27.837     7 Jun 2027 23:48:53.425            25.588
                     123     8 Jun 2027 01:10:02.526     8 Jun 2027 01:11:25.381            82.856
                     124     8 Jun 2027 01:12:05.028     8 Jun 2027 01:16:04.257           239.230
                     125     8 Jun 2027 02:44:57.161     8 Jun 2027 02:53:06.705           489.544
                     126     8 Jun 2027 02:53:26.515     8 Jun 2027 02:54:25.886            59.371
                     127     8 Jun 2027 04:22:55.818     8 Jun 2027 04:30:24.534           448.716
                     128     8 Jun 2027 05:59:52.242     8 Jun 2027 06:05:10.572           318.330
                     129     8 Jun 2027 06:05:29.378     8 Jun 2027 06:06:21.207            51.829
                     130     8 Jun 2027 07:37:25.669     8 Jun 2027 07:41:55.625           269.955
                     131     8 Jun 2027 09:11:49.551     8 Jun 2027 09:12:48.839            59.289
                     132     8 Jun 2027 09:13:33.811     8 Jun 2027 09:17:07.194           213.382
                     133     8 Jun 2027 14:19:39.410     8 Jun 2027 14:22:52.370           192.960
                     134     8 Jun 2027 14:23:05.070     8 Jun 2027 14:24:06.946            61.876
                     135     8 Jun 2027 15:56:00.599     8 Jun 2027 16:00:32.543           271.945
                     136     8 Jun 2027 16:00:49.055     8 Jun 2027 16:02:38.007           108.952
                     137     8 Jun 2027 16:03:25.870     8 Jun 2027 16:04:02.122            36.252
                     138     8 Jun 2027 17:32:34.388     8 Jun 2027 17:39:09.630           395.242
                     139     8 Jun 2027 19:08:07.161     8 Jun 2027 19:15:52.374           465.213
                     140     8 Jun 2027 20:45:46.951     8 Jun 2027 20:46:01.068            14.117
                     141     8 Jun 2027 20:46:10.584     8 Jun 2027 20:47:11.836            61.251
                     142     8 Jun 2027 20:47:29.390     8 Jun 2027 20:47:37.150             7.759
                     143     8 Jun 2027 20:47:57.116     8 Jun 2027 20:51:23.785           206.669
                     144     8 Jun 2027 22:24:18.438     8 Jun 2027 22:29:20.146           301.709
                     145     8 Jun 2027 23:48:07.098     8 Jun 2027 23:50:24.388           137.290
                     146     9 Jun 2027 01:24:19.728     9 Jun 2027 01:27:49.131           209.403
                     147     9 Jun 2027 02:57:51.405     9 Jun 2027 03:05:21.732           450.327
                     148     9 Jun 2027 03:05:25.888     9 Jun 2027 03:06:26.162            60.274
                     149     9 Jun 2027 04:35:17.289     9 Jun 2027 04:42:11.700           414.410
                     150     9 Jun 2027 06:12:20.855     9 Jun 2027 06:16:49.731           268.876
                     151     9 Jun 2027 06:16:57.132     9 Jun 2027 06:18:10.736            73.603
                     152     9 Jun 2027 07:49:06.550     9 Jun 2027 07:53:53.626           287.077
                     153     9 Jun 2027 09:24:22.409     9 Jun 2027 09:24:28.879             6.470
                     154     9 Jun 2027 09:26:04.047     9 Jun 2027 09:28:52.800           168.754
                     155     9 Jun 2027 14:32:00.569     9 Jun 2027 14:34:24.497           143.928
                     156     9 Jun 2027 14:34:48.685     9 Jun 2027 14:36:55.778           127.093
                     157     9 Jun 2027 16:07:55.017     9 Jun 2027 16:14:47.998           412.981
                     158     9 Jun 2027 17:44:38.398     9 Jun 2027 17:51:04.158           385.760
                     159     9 Jun 2027 19:20:06.844     9 Jun 2027 19:27:36.583           449.739
                     160     9 Jun 2027 20:58:29.448     9 Jun 2027 20:58:49.224            19.776
                     161     9 Jun 2027 20:59:02.462     9 Jun 2027 21:04:30.412           327.950
                     162     9 Jun 2027 22:36:37.833     9 Jun 2027 22:41:11.262           273.429
                     163     9 Jun 2027 23:59:58.672    10 Jun 2027 00:02:35.728           157.056
                     164    10 Jun 2027 01:36:22.569    10 Jun 2027 01:39:57.256           214.687
                     165    10 Jun 2027 03:08:35.084    10 Jun 2027 03:08:46.884            11.800
                     166    10 Jun 2027 03:10:28.117    10 Jun 2027 03:17:20.052           411.934
                     167    10 Jun 2027 03:17:22.524    10 Jun 2027 03:18:22.985            60.461
                     168    10 Jun 2027 04:47:29.391    10 Jun 2027 04:54:13.057           403.666
                     169    10 Jun 2027 06:24:27.382    10 Jun 2027 06:28:54.222           266.840
                     170    10 Jun 2027 06:28:54.552    10 Jun 2027 06:29:27.780            33.228
                     171    10 Jun 2027 08:01:12.233    10 Jun 2027 08:06:20.097           307.865
                     172    10 Jun 2027 09:39:27.153    10 Jun 2027 09:40:21.944            54.791
                     173    10 Jun 2027 14:44:02.816    10 Jun 2027 14:46:18.032           135.216
                     174    10 Jun 2027 16:19:59.175    10 Jun 2027 16:26:31.572           392.397
                     175    10 Jun 2027 17:56:41.057    10 Jun 2027 18:03:09.693           388.636
                     176    10 Jun 2027 19:32:19.255    10 Jun 2027 19:39:45.878           446.623
                     177    10 Jun 2027 21:10:30.127    10 Jun 2027 21:11:29.804            59.678
                     178    10 Jun 2027 21:11:35.554    10 Jun 2027 21:16:38.837           303.283
                     179    10 Jun 2027 22:49:05.645    10 Jun 2027 22:53:02.507           236.862
                     180    11 Jun 2027 00:12:03.687    11 Jun 2027 00:15:05.861           182.175
                     181    11 Jun 2027 01:48:32.749    11 Jun 2027 01:52:11.729           218.980
                     182    11 Jun 2027 03:23:39.090    11 Jun 2027 03:30:24.613           405.523
                     183    11 Jun 2027 05:00:00.865    11 Jun 2027 05:06:19.581           378.716
                     184    11 Jun 2027 06:37:28.169    11 Jun 2027 06:41:56.681           268.512
                     185    11 Jun 2027 08:13:35.790    11 Jun 2027 08:17:48.885           253.095
                     186    11 Jun 2027 14:56:07.486    11 Jun 2027 14:59:12.501           185.015
                     187    11 Jun 2027 16:32:02.924    11 Jun 2027 16:37:55.177           352.252
                     188    11 Jun 2027 18:08:45.575    11 Jun 2027 18:14:56.164           370.590
                     189    11 Jun 2027 19:44:15.845    11 Jun 2027 19:51:20.304           424.459
                     190    11 Jun 2027 21:22:24.428    11 Jun 2027 21:23:20.840            56.412
                     191    11 Jun 2027 21:23:31.672    11 Jun 2027 21:28:32.828           301.156
                     192    11 Jun 2027 23:00:40.543    11 Jun 2027 23:01:16.475            35.932
                     193    11 Jun 2027 23:01:29.295    11 Jun 2027 23:04:19.299           170.005
                     194    12 Jun 2027 00:24:07.203    12 Jun 2027 00:27:15.189           187.986
                     195    12 Jun 2027 02:00:36.252    12 Jun 2027 02:04:00.986           204.735
                     196    12 Jun 2027 03:35:46.956    12 Jun 2027 03:42:23.881           396.925
                     197    12 Jun 2027 05:11:44.858    12 Jun 2027 05:17:52.550           367.692
                     198    12 Jun 2027 06:49:34.684    12 Jun 2027 06:54:05.424           270.740
                     199    12 Jun 2027 08:25:36.726    12 Jun 2027 08:29:47.423           250.697
                     200    12 Jun 2027 08:29:51.646    12 Jun 2027 08:30:38.494            46.848
                     201    12 Jun 2027 13:33:04.558    12 Jun 2027 13:33:32.862            28.304
                     202    12 Jun 2027 15:08:15.477    12 Jun 2027 15:11:11.946           176.469
                     203    12 Jun 2027 16:44:14.612    12 Jun 2027 16:49:41.810           327.198
                     204    12 Jun 2027 18:20:42.891    12 Jun 2027 18:26:57.098           374.206
                     205    12 Jun 2027 19:56:12.960    12 Jun 2027 20:03:08.904           415.944
                     206    12 Jun 2027 21:35:30.311    12 Jun 2027 21:40:44.454           314.143
                     207    12 Jun 2027 21:41:46.813    12 Jun 2027 21:43:20.619            93.807
                     208    12 Jun 2027 23:01:44.196    12 Jun 2027 23:02:05.816            21.620
                     209    12 Jun 2027 23:12:36.718    12 Jun 2027 23:16:13.110           216.393
                     210    13 Jun 2027 00:36:33.895    13 Jun 2027 00:39:19.298           165.403
                     211    13 Jun 2027 02:12:20.611    13 Jun 2027 02:16:34.249           253.638
                     212    13 Jun 2027 03:47:04.732    13 Jun 2027 03:54:34.153           449.421
                     213    13 Jun 2027 05:23:48.038    13 Jun 2027 05:30:11.027           382.989
                     214    13 Jun 2027 07:02:05.961    13 Jun 2027 07:05:59.788           233.827
                     215    13 Jun 2027 08:35:24.382    13 Jun 2027 08:36:52.509            88.126
                     216    13 Jun 2027 08:37:23.649    13 Jun 2027 08:41:37.979           254.330
                     217    13 Jun 2027 08:41:58.342    13 Jun 2027 08:43:02.744            64.402
                     218    13 Jun 2027 13:43:51.679    13 Jun 2027 13:45:55.717           124.039
                     219    13 Jun 2027 15:20:02.275    13 Jun 2027 15:23:22.740           200.465
                     220    13 Jun 2027 16:56:37.695    13 Jun 2027 17:02:47.456           369.761
                     221    13 Jun 2027 18:32:48.680    13 Jun 2027 18:39:36.700           408.020
                     222    13 Jun 2027 20:08:53.550    13 Jun 2027 20:15:19.878           386.329
                     223    13 Jun 2027 21:47:35.903    13 Jun 2027 21:55:15.145           459.242
                     224    13 Jun 2027 23:13:00.205    13 Jun 2027 23:14:21.177            80.972
                     225    13 Jun 2027 23:24:34.428    13 Jun 2027 23:26:13.065            98.636

Min Duration          52     4 Jun 2027 05:17:46.957     4 Jun 2027 05:17:52.017             5.060
Max Duration         125     8 Jun 2027 02:44:57.161     8 Jun 2027 02:53:06.705           489.544
Mean Duration                                                                              230.726
Total Duration                                                                           51913.287


Russia-To-KinoSat_110302
------------------------
                  Access        Start Time (UTCG)           Stop Time (UTCG)        Duration (sec)
                  ------    ------------------------    ------------------------    --------------
                       1     1 Jun 2027 01:12:10.523     1 Jun 2027 01:18:10.087           359.564
                       2     1 Jun 2027 02:47:02.581     1 Jun 2027 02:55:18.850           496.269
                       3     1 Jun 2027 02:55:36.403     1 Jun 2027 02:56:37.217            60.814
                       4     1 Jun 2027 04:25:08.293     1 Jun 2027 04:32:35.028           446.735
                       5     1 Jun 2027 06:02:02.746     1 Jun 2027 06:07:09.384           306.638
                       6     1 Jun 2027 06:07:20.797     1 Jun 2027 06:08:28.884            68.087
                       7     1 Jun 2027 07:39:11.530     1 Jun 2027 07:44:05.615           294.085
                       8     1 Jun 2027 09:14:01.845     1 Jun 2027 09:15:10.059            68.214
                       9     1 Jun 2027 09:15:53.468     1 Jun 2027 09:19:15.093           201.625
                      10     1 Jun 2027 14:21:51.136     1 Jun 2027 14:26:39.564           288.428
                      11     1 Jun 2027 15:58:11.539     1 Jun 2027 16:02:52.318           280.779
                      12     1 Jun 2027 16:03:01.660     1 Jun 2027 16:04:52.064           110.404
                      13     1 Jun 2027 16:05:36.184     1 Jun 2027 16:06:22.738            46.553
                      14     1 Jun 2027 17:34:45.739     1 Jun 2027 17:41:20.170           394.430
                      15     1 Jun 2027 19:10:17.855     1 Jun 2027 19:18:04.179           466.324
                      16     1 Jun 2027 20:47:59.586     1 Jun 2027 20:48:11.187            11.601
                      17     1 Jun 2027 20:48:22.680     1 Jun 2027 20:49:24.441            61.761
                      18     1 Jun 2027 20:49:29.962     1 Jun 2027 20:53:38.169           248.207
                      19     1 Jun 2027 22:26:29.840     1 Jun 2027 22:31:28.637           298.797
                      20     1 Jun 2027 23:50:16.928     1 Jun 2027 23:52:37.445           140.517
                      21     2 Jun 2027 01:26:29.838     2 Jun 2027 01:30:02.808           212.970
                      22     2 Jun 2027 03:00:03.047     2 Jun 2027 03:08:36.578           513.531
                      23     2 Jun 2027 04:37:34.282     2 Jun 2027 04:44:20.453           406.171
                      24     2 Jun 2027 06:14:30.440     2 Jun 2027 06:19:00.092           269.653
                      25     2 Jun 2027 06:19:05.163     2 Jun 2027 06:20:21.721            76.557
                      26     2 Jun 2027 07:51:24.402     2 Jun 2027 07:55:59.869           275.467
                      27     2 Jun 2027 09:28:34.587     2 Jun 2027 09:31:01.875           147.288
                      28     2 Jun 2027 14:34:08.074     2 Jun 2027 14:36:42.371           154.297
                      29     2 Jun 2027 14:37:13.839     2 Jun 2027 14:38:55.877           102.038
                      30     2 Jun 2027 16:10:06.222     2 Jun 2027 16:16:46.771           400.549
                      31     2 Jun 2027 17:46:49.007     2 Jun 2027 17:53:11.432           382.425
                      32     2 Jun 2027 19:22:18.985     2 Jun 2027 19:29:52.326           453.340
                      33     2 Jun 2027 21:00:31.381     2 Jun 2027 21:06:39.627           368.246
                      34     2 Jun 2027 22:38:29.596     2 Jun 2027 22:43:21.841           292.245
                      35     3 Jun 2027 00:02:07.853     3 Jun 2027 00:04:46.912           159.059
                      36     3 Jun 2027 01:38:34.785     3 Jun 2027 01:42:10.641           215.856
                      37     3 Jun 2027 03:10:43.379     3 Jun 2027 03:10:54.090            10.711
                      38     3 Jun 2027 03:12:41.772     3 Jun 2027 03:19:29.842           408.070
                      39     3 Jun 2027 03:19:32.826     3 Jun 2027 03:20:30.875            58.048
                      40     3 Jun 2027 04:49:40.606     3 Jun 2027 04:56:25.024           404.418
                      41     3 Jun 2027 06:27:04.004     3 Jun 2027 06:31:06.013           242.009
                      42     3 Jun 2027 06:31:08.557     3 Jun 2027 06:31:47.399            38.843
                      43     3 Jun 2027 08:03:26.481     3 Jun 2027 08:08:31.368           304.887
                      44     3 Jun 2027 09:41:44.569     3 Jun 2027 09:42:22.485            37.916
                      45     3 Jun 2027 14:46:14.034     3 Jun 2027 14:48:31.983           137.949
                      46     3 Jun 2027 16:22:10.479     3 Jun 2027 16:28:41.559           391.080
                      47     3 Jun 2027 17:58:52.216     3 Jun 2027 18:05:22.359           390.142
                      48     3 Jun 2027 19:34:25.178     3 Jun 2027 19:41:56.516           451.338
                      49     3 Jun 2027 21:12:37.301     3 Jun 2027 21:13:38.599            61.298
                      50     3 Jun 2027 21:13:45.103     3 Jun 2027 21:18:50.907           305.804
                      51     3 Jun 2027 22:51:02.577     3 Jun 2027 22:55:15.729           253.153
                      52     4 Jun 2027 00:14:16.054     4 Jun 2027 00:17:19.595           183.541
                      53     4 Jun 2027 01:50:44.521     4 Jun 2027 01:54:22.657           218.137
                      54     4 Jun 2027 03:25:55.782     4 Jun 2027 03:32:33.041           397.259
                      55     4 Jun 2027 05:02:14.355     4 Jun 2027 05:08:30.950           376.596
                      56     4 Jun 2027 06:39:37.222     4 Jun 2027 06:44:10.005           272.783
                      57     4 Jun 2027 08:15:47.571     4 Jun 2027 08:20:23.755           276.184
                      58     4 Jun 2027 14:58:20.475     4 Jun 2027 15:01:24.180           183.706
                      59     4 Jun 2027 16:34:15.104     4 Jun 2027 16:40:00.145           345.041
                      60     4 Jun 2027 18:10:56.817     4 Jun 2027 18:17:07.148           370.331
                      61     4 Jun 2027 19:46:26.577     4 Jun 2027 19:53:25.862           419.285
                      62     4 Jun 2027 21:24:36.819     4 Jun 2027 21:25:20.228            43.409
                      63     4 Jun 2027 21:25:42.502     4 Jun 2027 21:30:45.409           302.907
                      64     4 Jun 2027 23:02:49.573     4 Jun 2027 23:03:27.724            38.150
                      65     4 Jun 2027 23:03:56.936     4 Jun 2027 23:06:23.090           146.154
                      66     5 Jun 2027 00:26:16.695     5 Jun 2027 00:29:26.877           190.182
                      67     5 Jun 2027 02:02:43.603     5 Jun 2027 02:06:14.506           210.903
                      68     5 Jun 2027 03:37:56.880     5 Jun 2027 03:44:39.105           402.225
                      69     5 Jun 2027 05:13:52.872     5 Jun 2027 05:20:12.801           379.929
                      70     5 Jun 2027 06:51:51.056     5 Jun 2027 06:56:15.973           264.917
                      71     5 Jun 2027 08:27:42.613     5 Jun 2027 08:31:56.412           253.799
                      72     5 Jun 2027 08:32:02.418     5 Jun 2027 08:32:54.644            52.226
                      73     5 Jun 2027 13:34:36.110     5 Jun 2027 13:35:45.987            69.877
                      74     5 Jun 2027 15:10:18.947     5 Jun 2027 15:13:25.734           186.788
                      75     5 Jun 2027 16:46:26.434     5 Jun 2027 16:51:53.952           327.518
                      76     5 Jun 2027 18:22:55.209     5 Jun 2027 18:29:44.781           409.572
                      77     5 Jun 2027 19:58:23.587     5 Jun 2027 20:05:25.721           422.135
                      78     5 Jun 2027 21:37:41.785     5 Jun 2027 21:43:03.668           321.883
                      79     5 Jun 2027 21:43:52.652     5 Jun 2027 21:45:29.443            96.791
                      80     5 Jun 2027 23:03:47.568     5 Jun 2027 23:04:18.835            31.267
                      81     5 Jun 2027 23:14:47.035     5 Jun 2027 23:18:16.167           209.132
                      82     6 Jun 2027 00:38:42.758     6 Jun 2027 00:41:40.854           178.096
                      83     6 Jun 2027 02:14:28.381     6 Jun 2027 02:18:50.812           262.431
                      84     6 Jun 2027 03:49:12.609     6 Jun 2027 03:56:45.625           453.016
                      85     6 Jun 2027 05:26:02.313     6 Jun 2027 05:32:15.338           373.024
                      86     6 Jun 2027 07:04:13.609     6 Jun 2027 07:08:10.538           236.929
                      87     6 Jun 2027 08:37:31.579     6 Jun 2027 08:43:54.857           383.278
                      88     6 Jun 2027 08:44:11.722     6 Jun 2027 08:45:17.269            65.547
                      89     6 Jun 2027 13:45:59.356     6 Jun 2027 13:48:14.940           135.585
                      90     6 Jun 2027 15:22:13.146     6 Jun 2027 15:25:37.418           204.271
