                                                                                                                                                                                                                                                                                           10 May 2023 20:57:51
Civil Air Patrol Use Only
AreaTarget-Russia-To-Satellite-KinoSat_110201, Satellite-KinoSat_110202, Satellite-KinoSat_110203, Satellite-KinoSat_110204, Satellite-KinoSat_110205, Satellite-KinoSat_110206, Satellite-KinoSat_110207, Satellite-KinoSat_110208, Satellite-KinoSat_110209, Satellite-KinoSat_110210:  Access Summary Report


Russia-To-KinoSat_110201
------------------------
                  Access        Start Time (UTCG)           Stop Time (UTCG)        Duration (sec)
                      50     3 Jun 2027 19:50:52.721     3 Jun 2027 19:51:52.160            59.438
                      51     3 Jun 2027 19:51:54.564     3 Jun 2027 19:55:43.364           228.800
                      52     3 Jun 2027 21:28:29.372     3 Jun 2027 21:35:31.525           422.153
                      53     3 Jun 2027 22:52:51.924     3 Jun 2027 22:54:57.891           125.967
                      54     3 Jun 2027 23:05:04.141     3 Jun 2027 23:05:35.591            31.450
                      55     4 Jun 2027 00:26:49.922     4 Jun 2027 00:28:09.534            79.613
                      56     4 Jun 2027 00:28:58.265     4 Jun 2027 00:32:43.217           224.951
                      57     4 Jun 2027 02:01:43.379     4 Jun 2027 02:09:46.773           483.394
                      58     4 Jun 2027 02:10:06.984     4 Jun 2027 02:11:05.250            58.266
                      59     4 Jun 2027 03:39:37.220     4 Jun 2027 03:47:02.312           445.092
                      60     4 Jun 2027 05:16:21.238     4 Jun 2027 05:22:12.051           350.814
                      61     4 Jun 2027 05:22:17.845     4 Jun 2027 05:23:05.158            47.313
                      62     4 Jun 2027 06:54:27.153     4 Jun 2027 06:58:37.174           250.022
                      63     4 Jun 2027 08:30:12.154     4 Jun 2027 08:34:34.456           262.302
                      64     4 Jun 2027 13:36:17.941     4 Jun 2027 13:39:13.603           175.663
                      65     4 Jun 2027 13:39:44.739     4 Jun 2027 13:40:43.418            58.679
                      66     4 Jun 2027 15:12:41.291     4 Jun 2027 15:17:02.197           260.906
                      67     4 Jun 2027 15:17:39.934     4 Jun 2027 15:20:44.098           184.164
                      68     4 Jun 2027 16:49:15.928     4 Jun 2027 16:55:48.780           392.851
                      69     4 Jun 2027 18:24:47.154     4 Jun 2027 18:32:30.148           462.994
                      70     4 Jun 2027 20:02:25.153     4 Jun 2027 20:04:03.997            98.844
                      71     4 Jun 2027 20:04:28.509     4 Jun 2027 20:08:00.098           211.589
                      72     4 Jun 2027 21:40:51.396     4 Jun 2027 21:46:00.449           309.053
                      73     4 Jun 2027 23:04:47.628     4 Jun 2027 23:07:04.197           136.569
                      74     5 Jun 2027 00:40:48.335     5 Jun 2027 00:44:40.920           232.585
                      75     5 Jun 2027 02:14:36.100     5 Jun 2027 02:21:55.053           438.952
                      76     5 Jun 2027 02:21:58.017     5 Jun 2027 02:23:06.506            68.490
                      77     5 Jun 2027 03:51:45.069     5 Jun 2027 03:59:02.616           437.547
                      78     5 Jun 2027 05:28:59.627     5 Jun 2027 05:33:30.937           271.311
                      79     5 Jun 2027 05:33:40.767     5 Jun 2027 05:34:51.776            71.008
                      80     5 Jun 2027 07:05:41.177     5 Jun 2027 07:10:33.148           291.972
                      81     5 Jun 2027 08:40:53.291     5 Jun 2027 08:41:07.240            13.949
                      82     5 Jun 2027 08:42:28.641     5 Jun 2027 08:45:36.263           187.622
                      83     5 Jun 2027 13:48:22.773     5 Jun 2027 13:50:54.430           151.658
                      84     5 Jun 2027 13:51:15.682     5 Jun 2027 13:53:51.242           155.560
                      85     5 Jun 2027 15:24:34.754     5 Jun 2027 15:31:32.360           417.607
                      86     5 Jun 2027 17:01:19.324     5 Jun 2027 17:07:44.198           384.874
                      87     5 Jun 2027 18:36:46.688     5 Jun 2027 18:44:19.956           453.268
                      88     5 Jun 2027 20:15:02.719     5 Jun 2027 20:15:41.952            39.233
                      89     5 Jun 2027 20:15:49.375     5 Jun 2027 20:16:37.897            48.522
                      90     5 Jun 2027 20:16:40.263     5 Jun 2027 20:21:11.149           270.886
                      91     5 Jun 2027 21:53:20.382     5 Jun 2027 21:58:01.128           280.746
                      92     5 Jun 2027 23:16:40.474     5 Jun 2027 23:19:14.862           154.388
                      93     6 Jun 2027 00:53:01.239     6 Jun 2027 00:56:31.552           210.313
                      94     6 Jun 2027 02:27:01.236     6 Jun 2027 02:34:01.932           420.696
                      95     6 Jun 2027 02:34:04.156     6 Jun 2027 02:35:05.127            60.971
                      96     6 Jun 2027 04:04:10.287     6 Jun 2027 04:10:52.383           402.096
                      97     6 Jun 2027 05:41:09.128     6 Jun 2027 05:46:33.712           324.585
                      98     6 Jun 2027 07:17:55.983     6 Jun 2027 07:22:26.597           270.615
                      99     6 Jun 2027 08:56:06.436     6 Jun 2027 08:57:09.340            62.903
                     100     6 Jun 2027 14:00:41.546     6 Jun 2027 14:02:58.389           136.843
                     101     6 Jun 2027 14:04:11.548     6 Jun 2027 14:04:51.020            39.472
                     102     6 Jun 2027 15:36:39.230     6 Jun 2027 15:43:10.852           391.622
                     103     6 Jun 2027 17:13:20.753     6 Jun 2027 17:19:44.221           383.469
                     104     6 Jun 2027 18:48:53.945     6 Jun 2027 18:56:23.520           449.575
                     105     6 Jun 2027 20:26:55.498     6 Jun 2027 20:27:00.407             4.908
                     106     6 Jun 2027 20:27:25.132     6 Jun 2027 20:33:10.336           345.204
                     107     6 Jun 2027 22:05:36.436     6 Jun 2027 22:09:37.178           240.743
                     108     6 Jun 2027 23:28:36.729     6 Jun 2027 23:31:16.229           159.500
                     109     7 Jun 2027 01:05:07.125     7 Jun 2027 01:08:39.971           212.846
                     110     7 Jun 2027 02:40:15.991     7 Jun 2027 02:46:01.059           345.068
                     111     7 Jun 2027 02:46:01.700     7 Jun 2027 02:47:04.653            62.953
                     112     7 Jun 2027 04:16:36.330     7 Jun 2027 04:22:58.414           382.083
                     113     7 Jun 2027 05:54:10.360     7 Jun 2027 05:58:31.965           261.604
                     114     7 Jun 2027 07:30:13.565     7 Jun 2027 07:34:23.512           249.947
                     115     7 Jun 2027 14:12:45.018     7 Jun 2027 14:15:25.386           160.368
                     116     7 Jun 2027 15:48:42.066     7 Jun 2027 15:54:44.841           362.774
                     117     7 Jun 2027 17:25:24.535     7 Jun 2027 17:31:44.984           380.448
                     118     7 Jun 2027 19:00:55.125     7 Jun 2027 19:08:07.227           432.101
                     119     7 Jun 2027 20:39:03.973     7 Jun 2027 20:40:06.099            62.125
                     120     7 Jun 2027 20:40:12.535     7 Jun 2027 20:45:16.058           303.522
                     121     7 Jun 2027 22:17:22.541     7 Jun 2027 22:17:54.934            32.393
                     122     7 Jun 2027 22:18:11.077     7 Jun 2027 22:21:10.788           179.710
                     123     7 Jun 2027 23:40:41.795     7 Jun 2027 23:43:54.277           192.482
                     124     8 Jun 2027 01:17:17.464     8 Jun 2027 01:20:44.763           207.299
                     125     8 Jun 2027 02:52:27.722     8 Jun 2027 02:59:03.208           395.487
                     126     8 Jun 2027 04:28:48.240     8 Jun 2027 04:34:31.459           343.219
                     127     8 Jun 2027 04:34:34.157     8 Jun 2027 04:34:51.528            17.371
                     128     8 Jun 2027 06:06:13.792     8 Jun 2027 06:10:46.558           272.766
                     129     8 Jun 2027 07:42:17.678     8 Jun 2027 07:46:28.227           250.549
                     130     8 Jun 2027 07:46:33.409     8 Jun 2027 07:47:09.230            35.821
                     131     8 Jun 2027 12:49:26.167     8 Jun 2027 12:49:28.713             2.546
                     132     8 Jun 2027 14:24:55.067     8 Jun 2027 14:28:02.203           187.136
                     133     8 Jun 2027 16:00:46.685     8 Jun 2027 16:06:24.875           338.190
                     134     8 Jun 2027 17:37:21.710     8 Jun 2027 17:43:35.244           373.534
                     135     8 Jun 2027 19:12:52.481     8 Jun 2027 19:19:47.185           414.704
                     136     8 Jun 2027 20:51:10.417     8 Jun 2027 20:51:11.717             1.301
                     137     8 Jun 2027 20:52:10.367     8 Jun 2027 20:57:15.904           305.538
                     138     8 Jun 2027 20:58:39.750     8 Jun 2027 21:00:07.107            87.356
                     139     8 Jun 2027 22:18:33.727     8 Jun 2027 22:18:36.644             2.917
                     140     8 Jun 2027 22:29:18.736     8 Jun 2027 22:29:58.221            39.485
                     141     8 Jun 2027 22:30:18.270     8 Jun 2027 22:32:53.549           155.279
                     142     8 Jun 2027 23:53:15.399     8 Jun 2027 23:55:58.292           162.893
                     143     9 Jun 2027 01:29:04.364     9 Jun 2027 01:33:14.046           249.682
                     144     9 Jun 2027 03:03:57.450     9 Jun 2027 03:11:12.424           434.973
                     145     9 Jun 2027 04:40:27.472     9 Jun 2027 04:46:51.048           383.577
                     146     9 Jun 2027 06:18:45.019     9 Jun 2027 06:22:39.334           234.315
                     147     9 Jun 2027 07:54:11.168     9 Jun 2027 07:58:13.383           242.216
                     148     9 Jun 2027 07:58:34.074     9 Jun 2027 07:59:33.363            59.289
                     149     9 Jun 2027 13:00:40.829     9 Jun 2027 13:02:32.112           111.284
                     150     9 Jun 2027 14:36:42.630     9 Jun 2027 14:40:03.572           200.942
                     151     9 Jun 2027 16:13:17.290     9 Jun 2027 16:18:31.287           313.997
                     152     9 Jun 2027 17:49:27.389     9 Jun 2027 17:56:15.492           408.103
                     153     9 Jun 2027 19:25:29.277     9 Jun 2027 19:31:57.612           388.334
                     154     9 Jun 2027 21:04:13.906     9 Jun 2027 21:09:51.373           337.467
                     155     9 Jun 2027 21:10:15.825     9 Jun 2027 21:11:52.189            96.364
                     156     9 Jun 2027 22:29:52.369     9 Jun 2027 22:31:00.471            68.103
                     157     9 Jun 2027 22:41:14.670     9 Jun 2027 22:42:55.332           100.662
                     158     9 Jun 2027 22:43:54.268     9 Jun 2027 22:43:59.526             5.259
                     159    10 Jun 2027 00:03:49.858    10 Jun 2027 00:04:53.441            63.584
                     160    10 Jun 2027 00:05:24.606    10 Jun 2027 00:08:32.315           187.709
                     161    10 Jun 2027 01:39:21.044    10 Jun 2027 01:40:11.770            50.726
                     162    10 Jun 2027 01:40:49.718    10 Jun 2027 01:45:29.147           279.429
                     163    10 Jun 2027 03:15:40.853    10 Jun 2027 03:23:13.270           452.417
                     164    10 Jun 2027 04:52:47.196    10 Jun 2027 04:58:50.964           363.769
                     165    10 Jun 2027 04:58:53.205    10 Jun 2027 04:59:06.304            13.099
                     166    10 Jun 2027 06:30:42.577    10 Jun 2027 06:34:40.709           238.132
                     167    10 Jun 2027 08:03:47.812    10 Jun 2027 08:10:08.550           380.739
                     168    10 Jun 2027 08:10:50.161    10 Jun 2027 08:11:49.673            59.512
                     169    10 Jun 2027 13:12:26.225    10 Jun 2027 13:15:12.036           165.811
                     170    10 Jun 2027 14:48:45.317    10 Jun 2027 14:52:10.868           205.551
                     171    10 Jun 2027 16:25:25.509    10 Jun 2027 16:31:37.953           372.444
                     172    10 Jun 2027 18:01:32.111    10 Jun 2027 18:08:12.298           400.187
                     173    10 Jun 2027 19:37:36.909    10 Jun 2027 19:43:45.166           368.257
                     174    10 Jun 2027 21:16:42.931    10 Jun 2027 21:23:51.510           428.579
                     175    10 Jun 2027 22:41:33.450    10 Jun 2027 22:43:09.376            95.926
                     176    10 Jun 2027 22:53:17.221    10 Jun 2027 22:54:17.954            60.733
                     177    11 Jun 2027 00:15:32.237    11 Jun 2027 00:16:38.242            66.004
                     178    11 Jun 2027 00:17:26.147    11 Jun 2027 00:20:45.828           199.681
                     179    11 Jun 2027 01:50:29.323    11 Jun 2027 01:52:25.608           116.285
                     180    11 Jun 2027 01:52:34.069    11 Jun 2027 01:57:51.698           317.629
                     181    11 Jun 2027 01:58:27.505    11 Jun 2027 01:58:52.408            24.903
                     182    11 Jun 2027 03:27:58.626    11 Jun 2027 03:35:17.161           438.535
                     183    11 Jun 2027 05:04:43.234    11 Jun 2027 05:10:55.834           372.600
                     184    11 Jun 2027 05:10:59.723    11 Jun 2027 05:11:16.316            16.592
                     185    11 Jun 2027 06:42:41.859    11 Jun 2027 06:46:52.787           250.929
                     186    11 Jun 2027 08:16:19.507    11 Jun 2027 08:23:44.079           444.572
                     187    11 Jun 2027 13:24:26.410    11 Jun 2027 13:27:11.233           164.823
                     188    11 Jun 2027 15:00:57.086    11 Jun 2027 15:04:20.125           203.039
                     189    11 Jun 2027 15:05:41.612    11 Jun 2027 15:08:24.991           163.379
                     190    11 Jun 2027 16:37:39.136    11 Jun 2027 16:43:40.391           361.255
                     191    11 Jun 2027 18:13:10.102    11 Jun 2027 18:13:28.305            18.203
                     192    11 Jun 2027 18:13:37.485    11 Jun 2027 18:20:36.050           418.565
                     193    11 Jun 2027 19:49:55.638    11 Jun 2027 19:51:05.659            70.021
                     194    11 Jun 2027 19:51:07.836    11 Jun 2027 19:52:06.933            59.097
                     195    11 Jun 2027 19:52:08.090    11 Jun 2027 19:55:58.511           230.421
                     196    11 Jun 2027 21:28:44.389    11 Jun 2027 21:35:46.025           421.636
                     197    11 Jun 2027 22:53:06.826    11 Jun 2027 22:55:12.613           125.787
                     198    11 Jun 2027 23:05:19.035    11 Jun 2027 23:05:50.427            31.392
                     199    12 Jun 2027 00:27:04.217    12 Jun 2027 00:28:23.799            79.582
                     200    12 Jun 2027 00:29:12.456    12 Jun 2027 00:32:58.232           225.776
                     201    12 Jun 2027 02:01:57.933    12 Jun 2027 02:10:01.685           483.752
                     202    12 Jun 2027 02:10:21.829    12 Jun 2027 02:11:20.106            58.277
                     203    12 Jun 2027 03:39:52.157    12 Jun 2027 03:47:17.353           445.196
                     204    12 Jun 2027 05:16:36.248    12 Jun 2027 05:23:19.859           403.611
                     205    12 Jun 2027 06:54:29.748    12 Jun 2027 06:58:52.039           262.291
                     206    12 Jun 2027 08:30:27.504    12 Jun 2027 08:34:48.379           260.875
                     207    12 Jun 2027 13:36:33.002    12 Jun 2027 13:39:28.630           175.628
                     208    12 Jun 2027 13:39:59.436    12 Jun 2027 13:40:58.236            58.800
                     209    12 Jun 2027 15:12:56.115    12 Jun 2027 15:17:18.016           261.901
                     210    12 Jun 2027 15:17:50.041    12 Jun 2027 15:20:58.690           188.649
                     211    12 Jun 2027 16:49:30.697    12 Jun 2027 16:56:03.491           392.794
                     212    12 Jun 2027 18:25:02.065    12 Jun 2027 18:32:44.561           462.496
                     213    12 Jun 2027 20:02:40.101    12 Jun 2027 20:04:18.687            98.586
                     214    12 Jun 2027 20:04:44.865    12 Jun 2027 20:08:15.041           210.177
                     215    12 Jun 2027 21:41:06.640    12 Jun 2027 21:46:14.969           308.329
                     216    12 Jun 2027 23:05:02.443    12 Jun 2027 23:07:18.955           136.513
                     217    13 Jun 2027 00:41:02.708    13 Jun 2027 00:44:55.620           232.912
                     218    13 Jun 2027 02:14:50.980    13 Jun 2027 02:22:10.108           439.129
                     219    13 Jun 2027 02:22:12.775    13 Jun 2027 02:23:21.396            68.622
                     220    13 Jun 2027 03:52:00.398    13 Jun 2027 03:59:17.142           436.744
                     221    13 Jun 2027 05:29:14.880    13 Jun 2027 05:33:45.664           270.784
                     222    13 Jun 2027 05:33:55.656    13 Jun 2027 05:35:06.545            70.888
                     223    13 Jun 2027 07:05:55.867    13 Jun 2027 07:10:48.221           292.353
                     224    13 Jun 2027 08:41:08.355    13 Jun 2027 08:41:22.220            13.864
                     225    13 Jun 2027 08:42:53.811    13 Jun 2027 08:45:50.894           177.082
                     226    13 Jun 2027 13:48:37.661    13 Jun 2027 13:51:10.236           152.575
                     227    13 Jun 2027 13:51:31.562    13 Jun 2027 13:54:06.034           154.472
                     228    13 Jun 2027 15:24:49.577    13 Jun 2027 15:31:47.594           418.017
                     229    13 Jun 2027 17:01:34.094    13 Jun 2027 17:07:58.652           384.557
                     230    13 Jun 2027 18:37:01.596    13 Jun 2027 18:44:34.540           452.944
                     231    13 Jun 2027 20:15:17.816    13 Jun 2027 20:15:55.766            37.950
                     232    13 Jun 2027 20:16:03.759    13 Jun 2027 20:16:52.991            49.232
                     233    13 Jun 2027 20:16:55.204    13 Jun 2027 20:21:26.732           271.528
                     234    13 Jun 2027 21:53:34.948    13 Jun 2027 21:58:15.558           280.610
                     235    13 Jun 2027 23:16:54.954    13 Jun 2027 23:19:29.732           154.778

Min Duration         136     8 Jun 2027 20:51:10.417     8 Jun 2027 20:51:11.717             1.301
Max Duration         201    12 Jun 2027 02:01:57.933    12 Jun 2027 02:10:01.685           483.752
Mean Duration                                                                              227.925
Total Duration                                                                           53562.306


Russia-To-KinoSat_110202
------------------------
                  Access        Start Time (UTCG)           Stop Time (UTCG)        Duration (sec)
                  ------    ------------------------    ------------------------    --------------
                       1     1 Jun 2027 01:19:27.643     1 Jun 2027 01:22:52.841           205.198
                       2     1 Jun 2027 02:54:38.128     1 Jun 2027 03:01:14.385           396.257
                       3     1 Jun 2027 04:30:52.365     1 Jun 2027 04:36:42.829           350.464
                       4     1 Jun 2027 04:36:51.529     1 Jun 2027 04:36:59.874             8.345
                       5     1 Jun 2027 06:08:25.908     1 Jun 2027 06:12:57.305           271.397
                       6     1 Jun 2027 07:44:27.213     1 Jun 2027 07:48:39.057           251.844
                       7     1 Jun 2027 07:48:43.178     1 Jun 2027 07:49:27.275            44.097
                       8     1 Jun 2027 12:51:27.531     1 Jun 2027 12:51:45.451            17.920
                       9     1 Jun 2027 14:27:06.243     1 Jun 2027 14:30:02.544           176.300
                      10     1 Jun 2027 16:02:58.015     1 Jun 2027 16:08:33.418           335.403
                      11     1 Jun 2027 17:39:33.471     1 Jun 2027 17:46:16.004           402.532
                      12     1 Jun 2027 19:15:04.133     1 Jun 2027 19:21:58.778           414.645
                      13     1 Jun 2027 20:54:21.156     1 Jun 2027 20:59:34.421           313.266
                      14     1 Jun 2027 21:00:40.148     1 Jun 2027 21:02:12.574            92.426
                      15     1 Jun 2027 22:20:37.407     1 Jun 2027 22:20:55.255            17.848
                      16     1 Jun 2027 22:31:27.966     1 Jun 2027 22:35:03.956           215.990
                      17     1 Jun 2027 23:55:25.560     1 Jun 2027 23:58:09.884           164.324
                      18     2 Jun 2027 01:31:11.436     2 Jun 2027 01:35:25.323           253.887
                      19     2 Jun 2027 03:06:02.329     2 Jun 2027 03:13:24.731           442.402
                      20     2 Jun 2027 04:42:38.183     2 Jun 2027 04:49:02.047           383.864
                      21     2 Jun 2027 06:20:55.869     2 Jun 2027 06:24:50.705           234.836
                      22     2 Jun 2027 07:54:16.424     2 Jun 2027 07:54:26.447            10.024
                      23     2 Jun 2027 07:56:15.721     2 Jun 2027 08:00:28.219           252.498
                      24     2 Jun 2027 08:00:47.622     2 Jun 2027 08:01:45.825            58.203
                      25     2 Jun 2027 13:02:44.406     2 Jun 2027 13:04:46.479           122.073
                      26     2 Jun 2027 14:38:53.188     2 Jun 2027 14:42:13.013           199.825
                      27     2 Jun 2027 16:15:28.300     2 Jun 2027 16:21:20.245           351.945
                      28     2 Jun 2027 17:51:39.174     2 Jun 2027 17:58:27.416           408.243
                      29     2 Jun 2027 19:27:44.435     2 Jun 2027 19:34:09.680           385.245
                      30     2 Jun 2027 21:06:25.571     2 Jun 2027 21:14:05.250           459.679
                      31     2 Jun 2027 22:31:54.091     2 Jun 2027 22:33:11.955            77.864
                      32     2 Jun 2027 22:43:25.299     2 Jun 2027 22:45:04.597            99.298
                      33     3 Jun 2027 00:06:04.509     3 Jun 2027 00:07:03.259            58.749
                      34     3 Jun 2027 00:07:39.953     3 Jun 2027 00:10:44.483           184.530
                      35     3 Jun 2027 01:41:23.692     3 Jun 2027 01:42:23.711            60.018
                      36     3 Jun 2027 01:42:55.996     3 Jun 2027 01:47:44.134           288.138
                      37     3 Jun 2027 03:17:55.228     3 Jun 2027 03:25:25.109           449.881
                      38     3 Jun 2027 04:54:59.271     3 Jun 2027 05:00:49.945           350.674
                      39     3 Jun 2027 05:00:52.234     3 Jun 2027 05:01:10.211            17.977
                      40     3 Jun 2027 06:32:53.551     3 Jun 2027 06:36:53.226           239.676
                      41     3 Jun 2027 08:06:06.052     3 Jun 2027 08:12:27.418           381.366
                      42     3 Jun 2027 08:12:46.273     3 Jun 2027 08:13:58.687            72.414
                      43     3 Jun 2027 13:14:37.522     3 Jun 2027 13:17:20.937           163.415
                      44     3 Jun 2027 14:50:57.452     3 Jun 2027 14:54:21.311           203.859
                      45     3 Jun 2027 14:56:53.206     3 Jun 2027 14:57:27.429            34.222
                      46     3 Jun 2027 16:27:34.688     3 Jun 2027 16:33:46.439           371.751
                      47     3 Jun 2027 18:03:42.311     3 Jun 2027 18:10:22.111           399.801
                      48     3 Jun 2027 19:39:49.853     3 Jun 2027 19:45:58.014           368.161
                      49     3 Jun 2027 21:18:54.957     3 Jun 2027 21:26:01.651           426.693
                      50     3 Jun 2027 22:43:11.600     3 Jun 2027 22:45:22.150           130.550
                      51     3 Jun 2027 22:55:24.740     3 Jun 2027 22:56:25.502            60.763
                      52     4 Jun 2027 00:17:40.228     4 Jun 2027 00:18:46.644            66.416
                      53     4 Jun 2027 00:19:35.545     4 Jun 2027 00:22:58.440           202.895
                      54     4 Jun 2027 01:52:33.696     4 Jun 2027 01:54:37.845           124.149
                      55     4 Jun 2027 01:54:43.505     4 Jun 2027 02:00:03.887           320.383
                      56     4 Jun 2027 02:00:35.610     4 Jun 2027 02:01:04.101            28.491
                      57     4 Jun 2027 03:30:07.678     4 Jun 2027 03:37:28.596           440.918
                      58     4 Jun 2027 05:06:50.362     4 Jun 2027 05:13:03.594           373.231
                      59     4 Jun 2027 05:13:07.780     4 Jun 2027 05:13:28.261            20.482
                      60     4 Jun 2027 06:44:53.391     4 Jun 2027 06:49:02.920           249.529
                      61     4 Jun 2027 08:18:31.120     4 Jun 2027 08:25:54.144           443.024
                      62     4 Jun 2027 13:26:37.918     4 Jun 2027 13:29:28.980           171.062
                      63     4 Jun 2027 15:03:09.786     4 Jun 2027 15:06:41.888           212.102
                      64     4 Jun 2027 15:07:52.759     4 Jun 2027 15:10:52.341           179.582
                      65     4 Jun 2027 16:39:47.852     4 Jun 2027 16:46:00.322           372.470
                      66     4 Jun 2027 18:15:16.554     4 Jun 2027 18:15:56.385            39.830
                      67     4 Jun 2027 18:15:58.182     4 Jun 2027 18:22:51.709           413.527
                      68     4 Jun 2027 19:52:09.733     4 Jun 2027 19:52:36.478            26.746
                      69     4 Jun 2027 19:52:41.854     4 Jun 2027 19:53:15.621            33.767
                      70     4 Jun 2027 19:53:19.591     4 Jun 2027 19:54:12.917            53.326
                      71     4 Jun 2027 19:54:15.292     4 Jun 2027 19:58:11.994           236.702
                      72     4 Jun 2027 21:30:57.533     4 Jun 2027 21:37:53.431           415.898
                      73     4 Jun 2027 22:55:17.317     4 Jun 2027 22:57:10.849           113.532
                      74     4 Jun 2027 23:07:33.315     4 Jun 2027 23:07:59.750            26.434
                      75     5 Jun 2027 00:29:09.148     5 Jun 2027 00:30:32.239            83.091
                      76     5 Jun 2027 00:31:09.898     5 Jun 2027 00:35:10.159           240.262
                      77     5 Jun 2027 02:04:04.407     5 Jun 2027 02:12:12.449           488.042
                      78     5 Jun 2027 02:12:32.595     5 Jun 2027 02:13:30.980            58.385
                      79     5 Jun 2027 03:42:01.619     5 Jun 2027 03:49:30.007           448.389
                      80     5 Jun 2027 05:18:56.257     5 Jun 2027 05:24:17.481           321.225
