                                                                                                                                                                                                                                                                                           10 May 2023 22:25:24
Civil Air Patrol Use Only
AreaTarget-Russia-To-Satellite-KinoSat_111201, Satellite-KinoSat_111202, Satellite-KinoSat_111203, Satellite-KinoSat_111204, Satellite-KinoSat_111205, Satellite-KinoSat_111206, Satellite-KinoSat_111207, Satellite-KinoSat_111208, Satellite-KinoSat_111209, Satellite-KinoSat_111210:  Access Summary Report


Russia-To-KinoSat_111201
------------------------
                  Access        Start Time (UTCG)           Stop Time (UTCG)        Duration (sec)
                      55     3 Jun 2027 12:23:18.368     3 Jun 2027 12:27:40.221           261.853
                      56     3 Jun 2027 13:59:17.872     3 Jun 2027 14:02:53.407           215.535
                      57     3 Jun 2027 19:05:23.773     3 Jun 2027 19:08:36.764           192.991
                      58     3 Jun 2027 19:08:49.493     3 Jun 2027 19:09:51.080            61.587
                      59     3 Jun 2027 20:41:44.867     3 Jun 2027 20:46:16.832           271.965
                      60     3 Jun 2027 20:46:33.299     3 Jun 2027 20:48:21.814           108.515
                      61     3 Jun 2027 20:49:10.105     3 Jun 2027 20:49:46.389            36.284
                      62     3 Jun 2027 22:18:18.533     3 Jun 2027 22:24:53.877           395.344
                      63     3 Jun 2027 23:53:51.289     4 Jun 2027 00:01:36.645           465.356
                      64     4 Jun 2027 01:31:31.601     4 Jun 2027 01:31:45.271            13.670
                      65     4 Jun 2027 01:31:54.949     4 Jun 2027 01:32:55.995            61.046
                      66     4 Jun 2027 01:33:05.415     4 Jun 2027 01:33:21.731            16.316
                      67     4 Jun 2027 01:33:41.383     4 Jun 2027 01:37:08.047           206.664
                      68     4 Jun 2027 03:10:03.223     4 Jun 2027 03:15:04.538           301.315
                      69     4 Jun 2027 04:33:52.049     4 Jun 2027 04:36:07.717           135.667
                      70     4 Jun 2027 06:09:51.842     4 Jun 2027 06:13:43.276           231.434
                      71     4 Jun 2027 07:43:36.706     4 Jun 2027 07:52:10.994           514.288
                      72     4 Jun 2027 09:21:01.251     4 Jun 2027 09:28:06.074           424.824
                      73     4 Jun 2027 10:58:05.033     4 Jun 2027 11:02:34.371           269.338
                      74     4 Jun 2027 11:02:42.189     4 Jun 2027 11:03:55.523            73.334
                      75     4 Jun 2027 12:34:49.852     4 Jun 2027 12:39:38.191           288.339
                      76     4 Jun 2027 14:10:06.218     4 Jun 2027 14:10:14.294             8.076
                      77     4 Jun 2027 14:11:47.184     4 Jun 2027 14:14:38.164           170.980
                      78     4 Jun 2027 19:17:45.110     4 Jun 2027 19:20:09.150           144.041
                      79     4 Jun 2027 19:20:33.901     4 Jun 2027 19:22:40.184           126.283
                      80     4 Jun 2027 20:53:39.500     4 Jun 2027 21:00:32.458           412.957
                      81     4 Jun 2027 22:30:22.805     4 Jun 2027 22:36:48.553           385.748
                      82     5 Jun 2027 00:05:51.669     5 Jun 2027 00:13:20.974           449.305
                      83     5 Jun 2027 01:44:10.158     5 Jun 2027 01:44:33.361            23.203
                      84     5 Jun 2027 01:44:45.153     5 Jun 2027 01:50:14.812           329.659
                      85     5 Jun 2027 03:22:22.170     5 Jun 2027 03:26:55.681           273.511
                      86     5 Jun 2027 04:45:43.624     5 Jun 2027 04:48:18.977           155.353
                      87     5 Jun 2027 06:22:06.248     5 Jun 2027 06:25:40.274           214.026
                      88     5 Jun 2027 07:56:10.359     5 Jun 2027 08:03:05.123           414.765
                      89     5 Jun 2027 08:03:07.375     5 Jun 2027 08:04:08.753            61.378
                      90     5 Jun 2027 09:33:14.888     5 Jun 2027 09:39:57.456           402.569
                      91     5 Jun 2027 11:10:10.703     5 Jun 2027 11:14:34.941           264.238
                      92     5 Jun 2027 11:14:35.598     5 Jun 2027 11:15:10.485            34.887
                      93     5 Jun 2027 12:46:57.206     5 Jun 2027 12:51:39.117           281.911
                      94     5 Jun 2027 14:25:09.587     5 Jun 2027 14:26:07.261            57.674
                      95     5 Jun 2027 19:29:47.184     5 Jun 2027 19:32:02.645           135.461
                      96     5 Jun 2027 21:05:43.758     5 Jun 2027 21:12:16.081           392.324
                      97     5 Jun 2027 22:42:25.418     5 Jun 2027 22:48:54.235           388.817
                      98     6 Jun 2027 00:18:04.406     6 Jun 2027 00:25:30.460           446.054
                      99     6 Jun 2027 01:56:13.460     6 Jun 2027 01:57:14.160            60.701
                     100     6 Jun 2027 01:57:19.771     6 Jun 2027 02:02:23.424           303.654
                     101     6 Jun 2027 03:34:50.789     6 Jun 2027 03:38:47.271           236.481
                     102     6 Jun 2027 04:57:47.847     6 Jun 2027 05:00:48.827           180.980
                     103     6 Jun 2027 06:34:16.859     6 Jun 2027 06:37:46.224           209.365
                     104     6 Jun 2027 08:09:22.074     6 Jun 2027 08:16:09.667           407.593
                     105     6 Jun 2027 09:45:44.215     6 Jun 2027 09:52:03.853           379.637
                     106     6 Jun 2027 11:23:14.083     6 Jun 2027 11:27:39.909           265.826
                     107     6 Jun 2027 12:59:18.886     6 Jun 2027 13:03:33.184           254.298
                     108     6 Jun 2027 19:41:52.352     6 Jun 2027 19:44:57.047           184.696
                     109     6 Jun 2027 21:17:47.777     6 Jun 2027 21:23:39.696           351.919
                     110     6 Jun 2027 22:54:30.419     6 Jun 2027 23:00:40.782           370.363
                     111     7 Jun 2027 00:29:57.146     7 Jun 2027 00:37:04.804           427.658
                     112     7 Jun 2027 02:08:09.556     7 Jun 2027 02:09:03.446            53.890
                     113     7 Jun 2027 02:09:16.450     7 Jun 2027 02:14:17.523           301.074
                     114     7 Jun 2027 03:46:24.558     7 Jun 2027 03:47:01.250            36.692
                     115     7 Jun 2027 03:47:13.916     7 Jun 2027 03:50:03.769           169.853
                     116     7 Jun 2027 05:09:43.746     7 Jun 2027 05:12:59.629           195.883
                     117     7 Jun 2027 06:46:21.432     7 Jun 2027 06:49:46.997           205.565
                     118     7 Jun 2027 08:21:31.840     7 Jun 2027 08:28:08.313           396.473
                     119     7 Jun 2027 09:57:45.531     7 Jun 2027 10:03:36.543           351.012
                     120     7 Jun 2027 10:03:45.181     7 Jun 2027 10:03:54.166             8.985
                     121     7 Jun 2027 11:35:19.856     7 Jun 2027 11:39:51.312           271.456
                     122     7 Jun 2027 13:11:21.177     7 Jun 2027 13:15:32.968           251.791
                     123     7 Jun 2027 13:15:37.130     7 Jun 2027 13:16:20.937            43.806
                     124     7 Jun 2027 18:18:48.629     7 Jun 2027 18:19:17.696            29.067
                     125     7 Jun 2027 19:54:00.209     7 Jun 2027 19:56:57.768           177.559
                     126     7 Jun 2027 21:29:59.718     7 Jun 2027 21:35:26.535           326.817
                     127     7 Jun 2027 23:06:28.007     7 Jun 2027 23:12:42.496           374.489
                     128     8 Jun 2027 00:41:57.346     8 Jun 2027 00:48:54.982           417.636
                     129     8 Jun 2027 02:21:15.124     8 Jun 2027 02:26:29.360           314.236
                     130     8 Jun 2027 02:27:31.391     8 Jun 2027 02:29:05.378            93.987
                     131     8 Jun 2027 03:47:31.668     8 Jun 2027 03:47:48.922            17.254
                     132     8 Jun 2027 03:58:21.299     8 Jun 2027 03:59:03.419            42.120
                     133     8 Jun 2027 03:59:09.323     8 Jun 2027 04:01:57.668           168.345
                     134     8 Jun 2027 05:22:19.414     8 Jun 2027 05:25:03.753           164.339
                     135     8 Jun 2027 06:58:05.501     8 Jun 2027 07:02:19.257           253.756
                     136     8 Jun 2027 08:32:55.984     8 Jun 2027 08:40:18.501           442.517
                     137     8 Jun 2027 10:09:32.111     8 Jun 2027 10:15:56.074           383.964
                     138     8 Jun 2027 11:47:49.931     8 Jun 2027 11:51:44.679           234.748
                     139     8 Jun 2027 13:21:09.885     8 Jun 2027 13:22:37.197            87.312
                     140     8 Jun 2027 13:23:09.637     8 Jun 2027 13:27:22.239           252.602
                     141     8 Jun 2027 13:27:41.585     8 Jun 2027 13:28:39.761            58.176
                     142     8 Jun 2027 18:29:35.036     8 Jun 2027 18:31:42.837           127.801
                     143     8 Jun 2027 20:05:47.097     8 Jun 2027 20:09:09.479           202.383
                     144     8 Jun 2027 21:42:23.128     8 Jun 2027 21:48:32.553           369.425
                     145     8 Jun 2027 23:18:34.261     8 Jun 2027 23:25:21.534           407.273
                     146     9 Jun 2027 00:54:38.469     9 Jun 2027 01:01:04.935           386.466
                     147     9 Jun 2027 02:33:35.692     9 Jun 2027 02:41:00.134           444.442
                     148     9 Jun 2027 03:58:48.052     9 Jun 2027 04:00:06.061            78.009
                     149     9 Jun 2027 04:10:19.340     9 Jun 2027 04:11:57.590            98.250
                     150     9 Jun 2027 05:32:58.497     9 Jun 2027 05:33:57.092            58.595
                     151     9 Jun 2027 05:34:33.995     9 Jun 2027 05:37:38.432           184.437
                     152     9 Jun 2027 07:08:15.456     9 Jun 2027 07:09:18.194            62.738
                     153     9 Jun 2027 07:09:49.621     9 Jun 2027 07:14:36.780           287.158
                     154     9 Jun 2027 08:44:50.018     9 Jun 2027 08:52:19.034           449.017
                     155     9 Jun 2027 10:21:53.358     9 Jun 2027 10:27:43.916           350.558
                     156     9 Jun 2027 10:27:45.760     9 Jun 2027 10:28:04.815            19.055
                     157     9 Jun 2027 11:59:47.627     9 Jun 2027 12:03:47.334           239.707
                     158     9 Jun 2027 13:33:00.992     9 Jun 2027 13:39:21.667           380.675
                     159     9 Jun 2027 13:39:40.304     9 Jun 2027 13:40:52.516            72.213
                     160     9 Jun 2027 18:41:31.921     9 Jun 2027 18:44:13.154           161.233
                     161     9 Jun 2027 20:17:52.177     9 Jun 2027 20:21:16.272           204.095
                     162     9 Jun 2027 20:23:11.864     9 Jun 2027 20:24:25.464            73.600
                     163     9 Jun 2027 21:54:26.535     9 Jun 2027 22:00:40.329           373.793
                     164     9 Jun 2027 23:30:41.804     9 Jun 2027 23:37:17.577           395.773
                     165    10 Jun 2027 01:06:44.579    10 Jun 2027 01:12:51.785           367.206
                     166    10 Jun 2027 02:45:49.227    10 Jun 2027 02:52:55.242           426.015
                     167    10 Jun 2027 04:10:05.549    10 Jun 2027 04:12:16.265           130.715
                     168    10 Jun 2027 04:22:18.565    10 Jun 2027 04:23:17.418            58.853
                     169    10 Jun 2027 05:44:34.278    10 Jun 2027 05:45:40.567            66.289
                     170    10 Jun 2027 05:46:29.553    10 Jun 2027 05:49:52.404           202.851
                     171    10 Jun 2027 07:19:27.117    10 Jun 2027 07:21:32.618           125.501
                     172    10 Jun 2027 07:21:37.398    10 Jun 2027 07:26:50.353           312.954
                     173    10 Jun 2027 07:27:30.046    10 Jun 2027 07:27:57.677            27.631
                     174    10 Jun 2027 08:57:01.544    10 Jun 2027 09:04:22.560           441.017
                     175    10 Jun 2027 10:33:44.376    10 Jun 2027 10:39:57.897           373.521
                     176    10 Jun 2027 10:40:02.098    10 Jun 2027 10:40:22.439            20.342
                     177    10 Jun 2027 12:11:47.576    10 Jun 2027 12:15:57.138           249.563
                     178    10 Jun 2027 13:45:29.101    10 Jun 2027 13:52:48.370           439.269
                     179    10 Jun 2027 18:53:33.088    10 Jun 2027 18:56:27.786           174.698
                     180    10 Jun 2027 20:30:04.762    10 Jun 2027 20:33:38.770           214.007
                     181    10 Jun 2027 20:34:47.836    10 Jun 2027 20:37:48.363           180.527
                     182    10 Jun 2027 22:06:37.763    10 Jun 2027 22:12:56.259           378.496
                     183    10 Jun 2027 23:42:09.341    10 Jun 2027 23:42:46.410            37.069
                     184    10 Jun 2027 23:42:57.489    10 Jun 2027 23:49:46.333           408.844
                     185    11 Jun 2027 01:19:06.152    11 Jun 2027 01:19:30.782            24.630
                     186    11 Jun 2027 01:19:37.756    11 Jun 2027 01:20:07.680            29.924
                     187    11 Jun 2027 01:20:12.824    11 Jun 2027 01:21:06.840            54.016
                     188    11 Jun 2027 01:21:09.016    11 Jun 2027 01:25:07.393           238.378
                     189    11 Jun 2027 02:57:53.565    11 Jun 2027 03:04:47.475           413.909
                     190    11 Jun 2027 04:22:11.428    11 Jun 2027 04:24:05.136           113.708
                     191    11 Jun 2027 04:34:33.346    11 Jun 2027 04:34:52.008            18.663
                     192    11 Jun 2027 05:56:02.848    11 Jun 2027 05:57:26.006            83.158
                     193    11 Jun 2027 05:58:04.496    11 Jun 2027 06:02:04.479           239.982
                     194    11 Jun 2027 07:30:57.488    11 Jun 2027 07:39:06.798           489.310
                     195    11 Jun 2027 07:39:27.205    11 Jun 2027 07:40:25.245            58.040
                     196    11 Jun 2027 09:08:55.816    11 Jun 2027 09:16:24.179           448.363
                     197    11 Jun 2027 10:45:51.508    11 Jun 2027 10:51:11.303           319.795
                     198    11 Jun 2027 10:51:31.414    11 Jun 2027 10:52:22.207            50.792
                     199    11 Jun 2027 12:23:33.607    11 Jun 2027 12:27:55.742           262.134
                     200    11 Jun 2027 13:59:33.521    11 Jun 2027 14:03:08.039           214.518
                     201    11 Jun 2027 19:05:39.871    11 Jun 2027 19:08:53.629           193.758
                     202    11 Jun 2027 19:09:06.938    11 Jun 2027 19:10:27.368            80.430
                     203    11 Jun 2027 20:42:00.775    11 Jun 2027 20:46:34.172           273.397
                     204    11 Jun 2027 20:46:49.170    11 Jun 2027 20:48:39.979           110.810
                     205    11 Jun 2027 20:49:25.726    11 Jun 2027 20:50:02.058            36.332
                     206    11 Jun 2027 22:18:34.319    11 Jun 2027 22:25:09.691           395.372
                     207    11 Jun 2027 23:54:06.991    12 Jun 2027 00:01:52.281           465.291
                     208    12 Jun 2027 01:31:47.646    12 Jun 2027 01:32:00.967            13.321
                     209    12 Jun 2027 01:32:10.843    12 Jun 2027 01:33:11.661            60.818
                     210    12 Jun 2027 01:33:20.258    12 Jun 2027 01:33:46.016            25.758
                     211    12 Jun 2027 01:33:57.142    12 Jun 2027 01:37:24.595           207.453
                     212    12 Jun 2027 03:10:19.448    12 Jun 2027 03:15:19.137           299.689
                     213    12 Jun 2027 04:34:07.301    12 Jun 2027 04:36:24.135           136.833
                     214    12 Jun 2027 06:10:07.675    12 Jun 2027 06:13:51.203           223.527
                     215    12 Jun 2027 07:43:51.541    12 Jun 2027 07:52:26.671           515.130
                     216    12 Jun 2027 09:21:17.284    12 Jun 2027 09:28:17.882           420.598
                     217    12 Jun 2027 10:58:20.846    12 Jun 2027 11:02:49.972           269.126
                     218    12 Jun 2027 11:02:57.411    12 Jun 2027 11:04:11.064            73.653
                     219    12 Jun 2027 12:35:06.228    12 Jun 2027 12:39:53.948           287.720
                     220    12 Jun 2027 14:10:22.436    12 Jun 2027 14:10:29.185             6.749
                     221    12 Jun 2027 14:12:03.956    12 Jun 2027 14:14:53.131           169.176
                     222    12 Jun 2027 19:18:01.103    12 Jun 2027 19:20:28.942           147.839
                     223    12 Jun 2027 19:20:50.808    12 Jun 2027 19:22:52.868           122.060
                     224    12 Jun 2027 20:53:55.224    12 Jun 2027 21:00:46.724           411.500
                     225    12 Jun 2027 22:30:38.478    12 Jun 2027 22:37:03.915           385.437
                     226    13 Jun 2027 00:06:07.695    13 Jun 2027 00:13:36.856           449.160
                     227    13 Jun 2027 01:44:21.722    13 Jun 2027 01:44:48.767            27.044
                     228    13 Jun 2027 01:44:59.411    13 Jun 2027 01:50:30.652           331.240
                     229    13 Jun 2027 03:22:37.819    13 Jun 2027 03:27:10.761           272.942
                     230    13 Jun 2027 04:45:58.876    13 Jun 2027 04:48:35.483           156.607
                     231    13 Jun 2027 06:22:22.430    13 Jun 2027 06:25:57.008           214.577
                     232    13 Jun 2027 07:56:27.502    13 Jun 2027 08:03:20.794           413.291
                     233    13 Jun 2027 08:03:22.853    13 Jun 2027 08:04:24.178            61.325
                     234    13 Jun 2027 09:33:29.874    13 Jun 2027 09:40:13.186           403.312
                     235    13 Jun 2027 11:10:27.171    13 Jun 2027 11:15:27.258           300.087
                     236    13 Jun 2027 12:47:12.627    13 Jun 2027 12:51:55.871           283.244
                     237    13 Jun 2027 14:25:26.629    13 Jun 2027 14:26:22.393            55.764
                     238    13 Jun 2027 19:30:02.885    13 Jun 2027 19:32:18.690           135.805
                     239    13 Jun 2027 21:05:59.622    13 Jun 2027 21:12:31.895           392.273
                     240    13 Jun 2027 22:42:41.148    13 Jun 2027 22:49:10.527           389.379

Min Duration         220    12 Jun 2027 14:10:22.436    12 Jun 2027 14:10:29.185             6.749
Max Duration         215    12 Jun 2027 07:43:51.541    12 Jun 2027 07:52:26.671           515.130
Mean Duration                                                                              223.784
Total Duration                                                                           53708.246


Russia-To-KinoSat_111202
------------------------
                  Access        Start Time (UTCG)           Stop Time (UTCG)        Duration (sec)
                  ------    ------------------------    ------------------------    --------------
                       1     1 Jun 2027 00:44:07.787     1 Jun 2027 00:51:09.679           421.892
                       2     1 Jun 2027 02:23:25.763     1 Jun 2027 02:28:47.240           321.476
                       3     1 Jun 2027 02:29:36.866     1 Jun 2027 02:31:13.533            96.667
                       4     1 Jun 2027 03:49:35.183     1 Jun 2027 03:50:02.193            27.010
                       5     1 Jun 2027 04:00:30.828     1 Jun 2027 04:04:00.247           209.420
                       6     1 Jun 2027 05:24:27.806     1 Jun 2027 05:27:23.262           175.456
                       7     1 Jun 2027 07:00:12.696     1 Jun 2027 07:04:30.173           257.476
                       8     1 Jun 2027 08:34:56.531     1 Jun 2027 08:42:29.304           452.772
                       9     1 Jun 2027 10:11:44.588     1 Jun 2027 10:18:05.405           380.817
                      10     1 Jun 2027 11:49:59.568     1 Jun 2027 11:53:54.542           234.974
                      11     1 Jun 2027 13:23:16.578     1 Jun 2027 13:24:49.154            92.576
                      12     1 Jun 2027 13:24:53.571     1 Jun 2027 13:29:36.576           283.005
                      13     1 Jun 2027 13:29:54.930     1 Jun 2027 13:30:59.017            64.087
                      14     1 Jun 2027 18:31:43.157     1 Jun 2027 18:33:58.929           135.772
                      15     1 Jun 2027 20:07:57.131     1 Jun 2027 20:11:21.401           204.270
                      16     1 Jun 2027 21:44:36.084     1 Jun 2027 21:50:44.666           368.582
                      17     1 Jun 2027 23:20:47.252     1 Jun 2027 23:27:31.357           404.106
                      18     2 Jun 2027 00:56:48.249     2 Jun 2027 01:03:12.415           384.166
                      19     2 Jun 2027 02:35:46.432     2 Jun 2027 02:43:07.129           440.697
                      20     2 Jun 2027 04:00:51.337     2 Jun 2027 04:02:16.909            85.572
                      21     2 Jun 2027 04:12:30.703     2 Jun 2027 04:13:57.226            86.523
                      22     2 Jun 2027 05:35:03.405     2 Jun 2027 05:36:03.980            60.574
                      23     2 Jun 2027 05:36:44.612     2 Jun 2027 05:39:49.696           185.084
                      24     2 Jun 2027 07:10:06.879     2 Jun 2027 07:11:24.978            78.099
                      25     2 Jun 2027 07:11:57.146     2 Jun 2027 07:16:49.793           292.648
                      26     2 Jun 2027 08:47:04.839     2 Jun 2027 08:54:29.197           444.359
                      27     2 Jun 2027 10:24:03.055     2 Jun 2027 10:29:55.385           352.330
                      28     2 Jun 2027 10:29:59.799     2 Jun 2027 10:30:11.223            11.425
                      29     2 Jun 2027 12:01:57.836     2 Jun 2027 12:05:57.099           239.262
                      30     2 Jun 2027 13:35:17.083     2 Jun 2027 13:41:32.928           375.845
                      31     2 Jun 2027 13:41:37.432     2 Jun 2027 13:43:04.470            87.037
                      32     2 Jun 2027 18:43:41.526     2 Jun 2027 18:46:19.860           158.333
                      33     2 Jun 2027 20:20:04.134     2 Jun 2027 20:23:27.375           203.242
                      34     2 Jun 2027 20:25:05.685     2 Jun 2027 20:26:50.315           104.630
                      35     2 Jun 2027 21:56:54.913     2 Jun 2027 22:02:53.606           358.693
                      36     2 Jun 2027 23:32:51.952     2 Jun 2027 23:39:30.601           398.649
                      37     3 Jun 2027 01:08:56.168     3 Jun 2027 01:10:28.600            92.432
                      38     3 Jun 2027 01:10:31.436     3 Jun 2027 01:15:00.213           268.777
                      39     3 Jun 2027 02:48:02.233     3 Jun 2027 02:55:04.363           422.131
                      40     3 Jun 2027 04:12:12.436     3 Jun 2027 04:14:28.297           135.861
                      41     3 Jun 2027 04:24:28.770     3 Jun 2027 04:25:24.391            55.621
                      42     3 Jun 2027 05:46:27.746     3 Jun 2027 05:47:51.398            83.652
                      43     3 Jun 2027 05:48:35.661     3 Jun 2027 05:52:04.235           208.574
                      44     3 Jun 2027 07:21:31.744     3 Jun 2027 07:29:09.139           457.395
                      45     3 Jun 2027 07:29:38.566     3 Jun 2027 07:30:09.526            30.960
                      46     3 Jun 2027 08:59:07.837     3 Jun 2027 09:06:32.902           445.065
                      47     3 Jun 2027 10:35:52.657     3 Jun 2027 10:42:00.221           367.564
                      48     3 Jun 2027 10:42:02.306     3 Jun 2027 10:42:33.677            31.371
                      49     3 Jun 2027 12:13:57.382     3 Jun 2027 12:18:06.582           249.201
                      50     3 Jun 2027 13:47:43.668     3 Jun 2027 13:54:32.864           409.195
                      51     3 Jun 2027 18:55:44.924     3 Jun 2027 18:58:37.642           172.718
                      52     3 Jun 2027 20:32:12.993     3 Jun 2027 20:36:02.220           229.226
                      53     3 Jun 2027 20:36:57.129     3 Jun 2027 20:40:04.669           187.541
                      54     3 Jun 2027 22:08:45.915     3 Jun 2027 22:15:07.955           382.040
                      55     3 Jun 2027 23:44:19.078     3 Jun 2027 23:45:05.422            46.344
                      56     3 Jun 2027 23:45:11.141     3 Jun 2027 23:52:01.403           410.262
                      57     4 Jun 2027 01:21:22.815     4 Jun 2027 01:21:38.820            16.005
                      58     4 Jun 2027 01:21:49.208     4 Jun 2027 01:22:17.803            28.595
                      59     4 Jun 2027 01:22:22.176     4 Jun 2027 01:27:19.775           297.599
                      60     4 Jun 2027 03:00:08.210     4 Jun 2027 03:06:55.707           407.497
                      61     4 Jun 2027 04:24:20.112     4 Jun 2027 04:26:14.644           114.532
                      62     4 Jun 2027 04:36:51.513     4 Jun 2027 04:36:55.894             4.381
                      63     4 Jun 2027 05:58:09.624     4 Jun 2027 06:04:08.958           359.334
                      64     4 Jun 2027 07:33:02.254     4 Jun 2027 07:41:17.326           495.072
                      65     4 Jun 2027 07:41:35.998     4 Jun 2027 07:42:36.202            60.204
                      66     4 Jun 2027 09:11:07.633     4 Jun 2027 09:18:34.584           446.951
                      67     4 Jun 2027 10:48:00.994     4 Jun 2027 10:53:09.511           308.517
                      68     4 Jun 2027 10:53:35.528     4 Jun 2027 10:54:29.368            53.840
                      69     4 Jun 2027 12:25:10.617     4 Jun 2027 12:30:04.939           294.322
                      70     4 Jun 2027 13:59:58.445     4 Jun 2027 14:01:09.706            71.261
                      71     4 Jun 2027 14:01:52.763     4 Jun 2027 14:05:14.878           202.116
                      72     4 Jun 2027 19:07:50.462     4 Jun 2027 19:12:38.766           288.304
                      73     4 Jun 2027 20:44:10.153     4 Jun 2027 20:48:51.710           281.557
                      74     4 Jun 2027 20:49:00.931     4 Jun 2027 20:50:51.553           110.623
                      75     4 Jun 2027 20:51:35.258     4 Jun 2027 20:52:21.785            46.527
